id,sno,state,city,format_type,store_code,store_name,company_name,gst_in,state_code,address,superwisor,coordinator,afm,ship_ddress,ship_name,ship_state,ship_gst,costcenter
,52,Telangana,Damaiguda,Trends,T9QO,VSG ARCADE,Reliance Projects & Property Management Services Limited,36AAJCR6636B1ZD,36,"vsg Arcade Gfff D no 8 562/1 Sy No 417Nagaram Village,keesara mandal, Medchal malkajigiri Dist, Hyderabad-500083",Sravan Alampally,Sravan Alampally,Santhosh Reddy,"vsg Arcade Gfff D no 8 562/1 Sy No 417Nagaram Village,keesara mandal, Medchal malkajigiri Dist, Hyderabad-500083",Reliance Projects & Property Management Services Limited,Telangana,36AAJCR6636B1ZD,Damaiguda
,53,Telangana,Hyderabad,Blush lace SIS,T9VL,Blush lace SIS store,Reliance Projects & Property Management Services Limited,36AAJCR6636B1ZD,36,"Smart Bazaar HYDERABAD KOMPALLY,SB Hyderabad Kompally Quthabul,Survey No 131 Quthabulapur Mandal Raga,Reddy Dist Beside Runway 9 Kompally,HYDERABAD-500014",Sravan Alampally,Sravan Alampally,Santhosh Reddy,"Smart Bazaar HYDERABAD KOMPALLY,SB Hyderabad Kompally Quthabul,Survey No 131 Quthabulapur Mandal Raga,Reddy Dist Beside Runway 9 Kompally,HYDERABAD-500014",Reliance Projects & Property Management Services Limited,Telangana,36AAJCR6636B1ZD,Hyderabad
,54,Telangana,Hyderabad,Trends,TDG5,Medchal,Reliance Projects & Property Management Services Limited,36AAJCR6636B1ZD,36,"Plot Nos.58,59,60 & 61 Sy.No.80/1, 81 & 86 and situate in Medchal Village & Mandal, Medchal-Malkajigiri District – 501401 Telangana",Sravan Alampally,Sravan Alampally,Santhosh Reddy,"Plot Nos.58,59,60 & 61 Sy.No.80/1, 81 & 86 and situate in Medchal Village & Mandal, Medchal-Malkajigiri District – 501401 Telangana",Reliance Projects & Property Management Services Limited,Telangana,36AAJCR6636B1ZD,Hyderabad
,55,Telangana,Gajwel,Trends Small Town,TEY9,Gajwel,Reliance Projects & Property Management Services Limited,36AAJCR6636B1ZD,36,"RRL, Trends Small Town, Reliance Retail Limited, D.no. 9-156, beside Gajwel Court,Gajwel, Telangana - 502276",Sravan Alampally,Sravan Alampally,Santhosh Reddy,"RRL, Trends Small Town, Reliance Retail Limited, D.no. 9-156, beside Gajwel Court,Gajwel, Telangana - 502276",Reliance Projects & Property Management Services Limited,Telangana,36AAJCR6636B1ZD,Gajwel
,56,Telangana,Hyderabad,Trends,TKA8,Tirumalgiri,Reliance Projects & Property Management Services Limited,36AAJCR6636B1ZD,36,"Bearing H.No.30-10/A, covered by Sy.No.56 and situate in Modi Valley, Tirumalgiri Village, Secunderabad Mandal,Hyderabad – 500009, Telangana",Sravan Alampally,Sravan Alampally,Santhosh Reddy,"Bearing H.No.30-10/A, covered by Sy.No.56 and situate in Modi Valley, Tirumalgiri Village, Secunderabad Mandal,Hyderabad – 500009, Telangana",Reliance Projects & Property Management Services Limited,Telangana,36AAJCR6636B1ZD,Hyderabad
,57,Telangana,Hyderabad,SP Pharma SIS,TNU2,Nagaram,Reliance Retail Ventures Limited,36AADCR6715M1Z0,36,"Plot no. 2 & 3, Rampally X rd, Nagaram,Village Keesara Mandal Medchal,HYDERABAD-501301",Sravan Alampally,Sravan Alampally,Santhosh Reddy,"Plot no. 2 & 3, Rampally X rd, Nagaram,Village Keesara Mandal Medchal,HYDERABAD-501301",Reliance Retail Ventures Limited,Telangana,36AADCR6715M1Z0,Hyderabad
,58,Telangana,Hyderabad,SP Pharma SIS,TNU3,Suraram,Reliance Retail Ventures Limited,36AADCR6715M1Z0,36,"SP Pharma Merix Pride Bldg Suraram,No G4 & G5 02 019/64 Sy No 64 in Suraram Village Qutbullapur Mandal & Municip Circle Medchal Malkajigiri District,HYDERABAD-500015",Sravan Alampally,Sravan Alampally,Santhosh Reddy,"SP Pharma Merix Pride Bldg Suraram,No G4 & G5 02 019/64 Sy No 64 in Suraram Village Qutbullapur Mandal & Municip Circle Medchal Malkajigiri District,HYDERABAD-500015",Reliance Retail Ventures Limited,Telangana,36AADCR6715M1Z0,Hyderabad
,59,Telangana,Hyderabad,SP Pharma SIS,TOK7,Nagaram,Reliance Retail Ventures Limited,36AADCR6715M1Z0,36,"Plot No.40(Western Part) covered by Sy.No.407 Rampalle Village and Keesara Mandal, Medchal-Malkajgiri District Telangana – 501301",Sravan Alampally,Sravan Alampally,Santhosh Reddy,"Plot No.40(Western Part) covered by Sy.No.407 Rampalle Village and Keesara Mandal, Medchal-Malkajgiri District Telangana – 501301",Reliance Retail Ventures Limited,Telangana,36AADCR6715M1Z0,Hyderabad
,60,Telangana,Hyderabad,SP Pharma SIS,TOO9,Gajularamaram,Reliance Retail Ventures Limited,36AADCR6715M1Z0,36,"Plot No 128Sy Nos 178(P) to 183188 to 190(P)193 to 196 in Gajularamaram VillageQutbullapur MandalMedchal Malkajgiri,HYDERABAD-500055",Sravan Alampally,Sravan Alampally,Santhosh Reddy,"Plot No 128Sy Nos 178(P) to 183188 to 190(P)193 to 196 in Gajularamaram VillageQutbullapur MandalMedchal Malkajgiri,HYDERABAD-500055",Reliance Retail Ventures Limited,Telangana,36AADCR6715M1Z0,Hyderabad
,61,Telangana,Hyderabad,Digital,TR12,Nagaram,Reliance Projects & Property Management Services Limited,36AAJCR6636B1ZD,36,"Reliance Retail Limited,H No 5-14 & 5-13/1 Plot No 1P725,Sy No 625 Nagaram Village Keesara Mandal,Medchal Dist Hyderabad,HYDERABAD-500083",Sravan Alampally,Sravan Alampally,Santhosh Reddy,"Reliance Retail Limited,H No 5-14 & 5-13/1 Plot No 1P725,Sy No 625 Nagaram Village Keesara Mandal,Medchal Dist Hyderabad,HYDERABAD-500083",Reliance Projects & Property Management Services Limited,Telangana,36AAJCR6636B1ZD,Hyderabad
,62,Telangana,Hyderabad,Trends Footwear,TTU5,Kharkhana,Reliance Projects & Property Management Services Limited,36AAJCR6636B1ZD,36,"RRL TF Karkhana Hyderabad,Plot No 30 Vasavi Colony,Tirumalagiri,Distt Telanagna Hyderabad",Sravan Alampally,Sravan Alampally,Santhosh Reddy,"RRL TF Karkhana Hyderabad,Plot No 30 Vasavi Colony,Tirumalagiri,Distt Telanagna Hyderabad",Reliance Projects & Property Management Services Limited,Telangana,36AAJCR6636B1ZD,Hyderabad
,63,Telangana,Hyderabad,Smart Bazaar,TUM6,Doddi Village Secunderabad,Reliance Projects & Property Management Services Limited,36AAJCR6636B1ZD,36,"Gf Sy No 259 And Civil Survey No 349P,Doddi Village Alwal Mandal Dairy,500015",Sravan Alampally,Sravan Alampally,Santhosh Reddy,"Gf Sy No 259 And Civil Survey No 349P,Doddi Village Alwal Mandal Dairy,500015",Reliance Projects & Property Management Services Limited,Telangana,36AAJCR6636B1ZD,Hyderabad
,64,Telangana,Hyderabad,Trends,TWPO,Gajularamaram,Reliance Projects & Property Management Services Limited,36AAJCR6636B1ZD,36,"RRL Trends Gajularamaram, Reliance Retail Limited, Plot No8918&19Sno199/A201/A, 202203204215/P 216 217, Ushamullapudl Road Gajularamaram, 500055 HYDERABAD",Sravan Alampally,Sravan Alampally,Santhosh Reddy,"RRL Trends Gajularamaram, Reliance Retail Limited, Plot No8918&19Sno199/A201/A, 202203204215/P 216 217, Ushamullapudl Road Gajularamaram, 500055 HYDERABAD",Reliance Projects & Property Management Services Limited,Telangana,36AAJCR6636B1ZD,Hyderabad
,65,Telangana,Hyderabad,Trends,TY5B,Rampally,Reliance Projects & Property Management Services Limited,36AAJCR6636B1ZD,36,"Reliance Trends store, D.No. 12 43 2 Sy.Nos. 148 148 10, Nagaram village & G P Keesara Mandal, Medchal Malkajigiri-500083,Telangana",Sravan Alampally,Sravan Alampally,Santhosh Reddy,"Reliance Trends store, D.No. 12 43 2 Sy.Nos. 148 148 10, Nagaram village & G P Keesara Mandal, Medchal Malkajigiri-500083,Telangana",Reliance Projects & Property Management Services Limited,Telangana,36AAJCR6636B1ZD,Hyderabad
,66,Telangana,Hyderabad,Kalanikethan,TY9O,Suchitra,Reliance Projects & Property Management Services Limited,36AAJCR6636B1ZD,36,"KFPL SUCHITRA,Reliance Retail Limited,Plot No 1 Ramaraja Nagar,Suchitra Circle Jeedimetla,Quthbullapur Secunderabad,Hyderabad-500067",Sravan Alampally,Sravan Alampally,Santhosh Reddy,"KFPL SUCHITRA,Reliance Retail Limited,Plot No 1 Ramaraja Nagar,Suchitra Circle Jeedimetla,Quthbullapur Secunderabad,Hyderabad-500067",Reliance Projects & Property Management Services Limited,Telangana,36AAJCR6636B1ZD,Hyderabad
,67,Telangana,Hyderabad,Foot print SIS,TZUA,Rampally,Reliance Projects & Property Management Services Limited,36AAJCR6636B1ZD,36,"Reliance SIS store, D.No. 12 43 2 Sy.Nos. 148 148 10, Nagaram village & G P Keesara Mandal, Medchal Malkajigiri-500083,Telangana",Sravan Alampally,Sravan Alampally,Santhosh Reddy,"Reliance SIS store, D.No. 12 43 2 Sy.Nos. 148 148 10, Nagaram village & G P Keesara Mandal, Medchal Malkajigiri-500083,Telangana",Reliance Projects & Property Management Services Limited,Telangana,36AAJCR6636B1ZD,Hyderabad
,68,Telangana,Hyderabad,Smart Point,U11N,Steward Road,Reliance Projects & Property Management Services Limited,36AAJCR6636B1ZD,36,Bolaram Naveen Reddy Property3 3 53 Stewart Road Hyderabad 500010 Telangana,Sravan Alampally,Sravan Alampally,Santhosh Reddy,Bolaram Naveen Reddy Property3 3 53 Stewart Road Hyderabad 500010 Telangana,Reliance Projects & Property Management Services Limited,Telangana,36AAJCR6636B1ZD,Hyderabad
,69,Telangana,Hyderabad,Smart Point,U154,Nagaram,Reliance Projects & Property Management Services Limited,36AAJCR6636B1ZD,36,"Plot Nos 2 and 3, Sy No 30 at Nagaram Village, Keesara Mandal, Medchal Malkajgiri Dist, Hyderabad 501301 Telangana",Sravan Alampally,Sravan Alampally,Santhosh Reddy,"Plot Nos 2 and 3, Sy No 30 at Nagaram Village, Keesara Mandal, Medchal Malkajgiri Dist, Hyderabad 501301 Telangana",Reliance Projects & Property Management Services Limited,Telangana,36AAJCR6636B1ZD,Hyderabad
,70,Telangana,Hyderabad,Smart Point,U182,Suraram,Reliance Projects & Property Management Services Limited,36AAJCR6636B1ZD,36,"No.G4 & G5, 02-019/64, Sy No.64 in Suraram Village, Qutbullapur Mandal & Municipal Circle, Medchal Malkajigiri District Hyderabad 500015 Telangana",Sravan Alampally,Sravan Alampally,Santhosh Reddy,"No.G4 & G5, 02-019/64, Sy No.64 in Suraram Village, Qutbullapur Mandal & Municipal Circle, Medchal Malkajigiri District Hyderabad 500015 Telangana",Reliance Projects & Property Management Services Limited,Telangana,36AAJCR6636B1ZD,Hyderabad
,71,Telangana,Hyderabad,Smart Point,U192,Dulapally,Reliance Projects & Property Management Services Limited,36AAJCR6636B1ZD,36,"Plot No. 1, Sy Nos. 68/A & 68/AA Dulapally Village, Qutubullapur Mandal, Medchal Malkajgiri Distrcit  Hyderabad 500014 Telangana",Sravan Alampally,Sravan Alampally,Santhosh Reddy,"Plot No. 1, Sy Nos. 68/A & 68/AA Dulapally Village, Qutubullapur Mandal, Medchal Malkajgiri Distrcit  Hyderabad 500014 Telangana",Reliance Projects & Property Management Services Limited,Telangana,36AAJCR6636B1ZD,Hyderabad
,72,Telangana,Hyderabad,Smart Point,U314,Balaji nagar,Reliance Projects & Property Management Services Limited,36AAJCR6636B1ZD,36,"H.No.5-226/A, situate in Jawahar Nagar Village, Kapra Mandal, Medchal-Malkajgiri Dist Hyderabad 500087 Telangana",Sravan Alampally,Sravan Alampally,Santhosh Reddy,"H.No.5-226/A, situate in Jawahar Nagar Village, Kapra Mandal, Medchal-Malkajgiri Dist Hyderabad 500087 Telangana",Reliance Projects & Property Management Services Limited,Telangana,36AAJCR6636B1ZD,Hyderabad
,73,Telangana,Hyderabad,Smart Point,U328,Rampalle Village,Reliance Projects & Property Management Services Limited,36AAJCR6636B1ZD,36,"Plot No.40(Western Part) covered by Sy.No.407 Rampalle Village and Keesara Mandal, Medchal-Malkajgiri District Telangana – 501301",Sravan Alampally,Sravan Alampally,Santhosh Reddy,"Plot No.40(Western Part) covered by Sy.No.407 Rampalle Village and Keesara Mandal, Medchal-Malkajgiri District Telangana – 501301",Reliance Projects & Property Management Services Limited,Telangana,36AAJCR6636B1ZD,Hyderabad
,74,Telangana,Hyderabad,Smart Point,U354,Gajularamaram,Reliance Projects & Property Management Services Limited,36AAJCR6636B1ZD,36,"Plot No.128,Sy.Nos.178(P) to 183,188 to 190(P),193 to 196 in Gajularamaram Village,Qutbullapur Mandal,Medchal-Malkajgiri Dist,Hyderabad – 500055 Telangana",Sravan Alampally,Sravan Alampally,Santhosh Reddy,"Plot No.128,Sy.Nos.178(P) to 183,188 to 190(P),193 to 196 in Gajularamaram Village,Qutbullapur Mandal,Medchal-Malkajgiri Dist,Hyderabad – 500055 Telangana",Reliance Projects & Property Management Services Limited,Telangana,36AAJCR6636B1ZD,Hyderabad
,75,Telangana,Gajwel,Smart Point,U3GI,Anjaneyulu complex Gajwel,Reliance Projects & Property Management Services Limited,36AAJCR6636B1ZD,36,Anjaneyulu Complex H No 10 36 Pragnapur Main Road Opposite Old Petrol Pump Pragnapur Gajwel Mandal Medak GAJWEL 502311 Telangana,Sravan Alampally,Sravan Alampally,Santhosh Reddy,Anjaneyulu Complex H No 10 36 Pragnapur Main Road Opposite Old Petrol Pump Pragnapur Gajwel Mandal Medak GAJWEL 502311 Telangana,Reliance Projects & Property Management Services Limited,Telangana,36AAJCR6636B1ZD,Gajwel
,76,Telangana,Hyderabad,Jewells,8401,Punjagutta,Reliance Projects & Property Management Services Limited,36AAJCR6636B1ZD,36,"SAI CREST, M.No 6-3-883/6, Opp.Jos Alukas, Pangajutta, Hyderabad,Pin Code:500082",G.Suresh,G.Suresh,Hareesh Bhumireddy,"SAI CREST, M.No 6-3-883/6, Opp.Jos Alukas, Pangajutta, Hyderabad,Pin Code:500082",Reliance Projects & Property Management Services Limited,Telangana,36AAJCR6636B1ZD,Hyderabad
,77,Telangana,Hyderabad,Trends,5791,Kukatpally - 2,Reliance Projects & Property Management Services Limited,36AAJCR6636B1ZD,36,"DAR Estates, Plot No:14, Sy.No.166, Beside South India Shopping Mall, Kukatpally, Hyderabad -500072",G.Suresh,G.Suresh,Hareesh Bhumireddy,"DAR Estates, Plot No:14, Sy.No.166, Beside South India Shopping Mall, Kukatpally, Hyderabad -500072",Reliance Projects & Property Management Services Limited,Telangana,36AAJCR6636B1ZD,Hyderabad
,78,Telangana,Hyderabad,Smart Point,FR5X,HMT Swarnapuri,Reliance Projects & Property Management Services Limited,36AAJCR6636B1ZD,36,"Plot No.550, H No.17-550/1/102, Sri Sai Residency, Opp. Hmt Swarnapuri Community Hall, Hmt Swarnapuri Colony, Hyderabad-500049",G.Suresh,G.Suresh,Hareesh Bhumireddy,"Plot No.550, H No.17-550/1/102, Sri Sai Residency, Opp. Hmt Swarnapuri Community Hall, Hmt Swarnapuri Colony, Hyderabad-500049",Reliance Projects & Property Management Services Limited,Telangana,36AAJCR6636B1ZD,Hyderabad
,79,Telangana,Hyderabad,Smart Point,FR6E,Jaya Prakash Nagar,Reliance Projects & Property Management Services Limited,36AAJCR6636B1ZD,36,"Gr.Floor,Plot No.2, Sy No.118, Jaya Prakash Nagar, Hyderabad - 500019",G.Suresh,G.Suresh,Hareesh Bhumireddy,"Gr.Floor,Plot No.2, Sy No.118, Jaya Prakash Nagar, Hyderabad - 500019",Reliance Projects & Property Management Services Limited,Telangana,36AAJCR6636B1ZD,Hyderabad
,80,Telangana,Hyderabad,Trends Junior,T52C,Kukatpally,Reliance Projects & Property Management Services Limited,36AAJCR6636B1ZD,36,"Trends Juniors Kukatpally Vivekananda Nagar, Plot No 16 & 17 Sy No 115 Vivekananda Nagar Kukatpally Bala-nagar Medchal, Hyderabad Telengana 500072",G.Suresh,G.Suresh,Hareesh Bhumireddy,"Trends Juniors Kukatpally Vivekananda Nagar, Plot No 16 & 17 Sy No 115 Vivekananda Nagar Kukatpally Bala-nagar Medchal, Hyderabad Telengana 500072",Reliance Projects & Property Management Services Limited,Telangana,36AAJCR6636B1ZD,Hyderabad
,81,Telangana,Hyderabad,Trends,T55Y,Bachupally,Reliance Projects & Property Management Services Limited,36AAJCR6636B1ZD,36,"Plot No 1/2 Sy Nos 781113/A 3459, /Part Gfffsf Bachupalli Medchal, Malkajgiri, HYDERABAD 500090",G.Suresh,G.Suresh,Hareesh Bhumireddy,"Plot No 1/2 Sy Nos 781113/A 3459, /Part Gfffsf Bachupalli Medchal, Malkajgiri, HYDERABAD 500090",Reliance Projects & Property Management Services Limited,Telangana,36AAJCR6636B1ZD,Hyderabad
,82,Telangana,Hyderabad,Performax,T57Z,Ameerpet,Reliance Projects & Property Management Services Limited,36AAJCR6636B1ZD,36,"RRL Performax Hyderabad Ameerpet
Reliance Retail Limited
Bearing H No 12 5 35/A/1 Ff Ward No 12
Block No 5 Sy Nos 74/75 Ameerpet
500016 HYDERABAD",G.Suresh,G.Suresh,Hareesh Bhumireddy,"RRL Performax Hyderabad Ameerpet
Reliance Retail Limited
Bearing H No 12 5 35/A/1 Ff Ward No 12
Block No 5 Sy Nos 74/75 Ameerpet
500016 HYDERABAD",Reliance Projects & Property Management Services Limited,Telangana,36AAJCR6636B1ZD,Hyderabad
,83,Telangana,Ameerpet,John player,T58K,Ameerpet,Reliance Projects & Property Management Services Limited,36AAJCR6636B1ZD,36,"RRL John Players Hyderabad AmeerpetReliance Retail Limited, Bearing H No 12 5 35/A/1 Ff Ward No 12Block No 5 Sy Nos 74/75 Ameerpet,500016 HYDERABAD



",G.Suresh,G.Suresh,Hareesh Bhumireddy,"RRL John Players Hyderabad AmeerpetReliance Retail Limited, Bearing H No 12 5 35/A/1 Ff Ward No 12Block No 5 Sy Nos 74/75 Ameerpet,500016 HYDERABAD



",Reliance Projects & Property Management Services Limited,Telangana,36AAJCR6636B1ZD,Ameerpet
,84,Telangana,Hyderabad,Lee Cooper,T58P,Ameerpet,Reliance Projects & Property Management Services Limited,36AAJCR6636B1ZD,36,"RRL Lee Cooper Hyderabad Ameerpet
Reliance Retail Limited
Bearing H No 12 5 35/A/1 Ff Ward No 12
Block No 5 Sy Nos 74/75 Ameerpet
500016 HYDERABAD",G.Suresh,G.Suresh,Hareesh Bhumireddy,"RRL Lee Cooper Hyderabad Ameerpet
Reliance Retail Limited
Bearing H No 12 5 35/A/1 Ff Ward No 12
Block No 5 Sy Nos 74/75 Ameerpet
500016 HYDERABAD",Reliance Projects & Property Management Services Limited,Telangana,36AAJCR6636B1ZD,Hyderabad
,85,Telangana,Ameerpet,Trends Junior,TAP1,Ameerpet,Reliance Projects & Property Management Services Limited,36AAJCR6636B1ZD,36,"RRL John Players Hyderabad Ameerpet,Reliance Retail Limited,Bearing H No 12 5 35/A/1 Ff Ward No 12Block No 5 Sy Nos 74/75 Ameerpet500016 HYDERABAD



",G.Suresh,G.Suresh,Hareesh Bhumireddy,"RRL John Players Hyderabad Ameerpet,Reliance Retail Limited,Bearing H No 12 5 35/A/1 Ff Ward No 12Block No 5 Sy Nos 74/75 Ameerpet500016 HYDERABAD



",Reliance Projects & Property Management Services Limited,Telangana,36AAJCR6636B1ZD,Ameerpet
,86,Telangana,Ameerpet,Trends Women,TAP4,Ameerpet,Reliance Projects & Property Management Services Limited,36AAJCR6636B1ZD,36,"RRL John Players Hyderabad Ameerpet,Reliance Retail Limited,Bearing H No 12 5 35/A/1 Ff Ward No 12Block No 5 Sy Nos 74/75 Ameerpet 500016 HYDERABAD



",G.Suresh,G.Suresh,Hareesh Bhumireddy,"RRL John Players Hyderabad Ameerpet,Reliance Retail Limited,Bearing H No 12 5 35/A/1 Ff Ward No 12Block No 5 Sy Nos 74/75 Ameerpet 500016 HYDERABAD



",Reliance Projects & Property Management Services Limited,Telangana,36AAJCR6636B1ZD,Ameerpet
,87,Telangana,Hyderabad,Smart,TB20,kukatpally,Reliance Projects & Property Management Services Limited,36AAJCR6636B1ZD,36,"RRL Super Yashoda Gardens,Reliance Retail Limited,Plot No 4 to 11 H.No. 5-3-115,Shanti Nagar Kukatpally village,Balangara Mandal-500072,HYDERABAD",G.Suresh,G.Suresh,Hareesh Bhumireddy,"RRL Super Yashoda Gardens,Reliance Retail Limited,Plot No 4 to 11 H.No. 5-3-115,Shanti Nagar Kukatpally village,Balangara Mandal-500072,HYDERABAD",Reliance Projects & Property Management Services Limited,Telangana,36AAJCR6636B1ZD,Hyderabad
,88,Telangana,Hyderabad,Digital,TB83,Panjagutta,Reliance Projects & Property Management Services Limited,36AAJCR6636B1ZD,36,"RRL CDIT Panjagutta,Reliance Retail Limited,Municipal No 6-3-670,Panjagutta-500082,Hyderabad",G.Suresh,G.Suresh,Hareesh Bhumireddy,"RRL CDIT Panjagutta,Reliance Retail Limited,Municipal No 6-3-670,Panjagutta-500082,Hyderabad",Reliance Projects & Property Management Services Limited,Telangana,36AAJCR6636B1ZD,Hyderabad
,89,Telangana,Hyderabad,Foot print SIS,TDL9,Kukatpally,Reliance Projects & Property Management Services Limited,36AAJCR6636B1ZD,36,"DAR Estates, Plot No:14, Sy.No.166, Beside South India Shopping Mall, Kukatpally, Hyderabad -500072",G.Suresh,G.Suresh,Hareesh Bhumireddy,"DAR Estates, Plot No:14, Sy.No.166, Beside South India Shopping Mall, Kukatpally, Hyderabad -500072",Reliance Projects & Property Management Services Limited,Telangana,36AAJCR6636B1ZD,Hyderabad
,90,Telangana,Hyderabad,Smart,TFY5,Bachupally,Reliance Projects & Property Management Services Limited,36AAJCR6636B1ZD,36,"Plot No.1,2,3,14,15 & 16 covered by Sy No. 13/A, 14/A, 31&33 Bachupally Village, Medchal Malkajigiri, Hyderabad 500090 Telangana",G.Suresh,G.Suresh,Hareesh Bhumireddy,"Plot No.1,2,3,14,15 & 16 covered by Sy No. 13/A, 14/A, 31&33 Bachupally Village, Medchal Malkajigiri, Hyderabad 500090 Telangana",Reliance Projects & Property Management Services Limited,Telangana,36AAJCR6636B1ZD,Hyderabad
,91,Telangana,Hyderabad,Trends,TH72,Miyapur,Reliance Projects & Property Management Services Limited,36AAJCR6636B1ZD,36,"RRL Trends Miyapur Hyderabad Reliance Retail Limited Sy No 44/1 Miyapur Village, Serilingampally Rangareddy Dist Hyderabad : 500049",G.Suresh,G.Suresh,Hareesh Bhumireddy,"RRL Trends Miyapur Hyderabad Reliance Retail Limited Sy No 44/1 Miyapur Village, Serilingampally Rangareddy Dist Hyderabad : 500049",Reliance Projects & Property Management Services Limited,Telangana,36AAJCR6636B1ZD,Hyderabad
,92,Telangana,Hyderabad,Digital,TI55,Miyapur,Reliance Projects & Property Management Services Limited,36AAJCR6636B1ZD,36,"RRL CDIT Miyapur, Sy No 44/1, Situated at Miyapur Village, Serilingampally Mandal and Municipality, Ranga Reddy District, Telangana 500049",G.Suresh,G.Suresh,Hareesh Bhumireddy,"RRL CDIT Miyapur, Sy No 44/1, Situated at Miyapur Village, Serilingampally Mandal and Municipality, Ranga Reddy District, Telangana 500049",Reliance Projects & Property Management Services Limited,Telangana,36AAJCR6636B1ZD,Hyderabad
,93,Telangana,Hyderabad,Trends,TJP7,Pragathi Nagar,Reliance Projects & Property Management Services Limited,36AAJCR6636B1ZD,36,"Bachupally Village Qutbullapur Mandal,Medchal Malkajigiri District- 500090",G.Suresh,G.Suresh,Hareesh Bhumireddy,"Bachupally Village Qutbullapur Mandal,Medchal Malkajigiri District- 500090",Reliance Projects & Property Management Services Limited,Telangana,36AAJCR6636B1ZD,Hyderabad
,94,Telangana,Hyderabad,Smart,TKS7,Nizampet,Reliance Projects & Property Management Services Limited,36AAJCR6636B1ZD,36,"Plot No. 14,15,16,30,31,32 & 33, Sy No 254, Nizampet Village , Bachupally Mandal, Dist Medchal Malkajgiri , Hyderabad 500090 Telangana",G.Suresh,G.Suresh,Hareesh Bhumireddy,"Plot No. 14,15,16,30,31,32 & 33, Sy No 254, Nizampet Village , Bachupally Mandal, Dist Medchal Malkajgiri , Hyderabad 500090 Telangana",Reliance Projects & Property Management Services Limited,Telangana,36AAJCR6636B1ZD,Hyderabad
,95,Telangana,Hyderabad,Trends Junior,TQF1,Pragathi Nagar,Reliance Projects & Property Management Services Limited,36AAJCR6636B1ZD,36,"TRENDS JUNIOR, GOV TULASI,SYNO S169170,171,175,176  BACHUPALLY , PRAGATHINAGAR, HYDERABAD-500090",G.Suresh,G.Suresh,Hareesh Bhumireddy,"TRENDS JUNIOR, GOV TULASI,SYNO S169170,171,175,176  BACHUPALLY , PRAGATHINAGAR, HYDERABAD-500090",Reliance Projects & Property Management Services Limited,Telangana,36AAJCR6636B1ZD,Hyderabad
,96,Telangana,Hyderabad,Trends Women,TSJ9,Dynamic Colony,Reliance Projects & Property Management Services Limited,36AAJCR6636B1ZD,36,"Dynamic Colony, Plot Nos32 & 33 P SyNo202/A, Dynamic Colony Madinaguda Village, Serilingamplly Mandal,Ranga Reddy District, Telangana-500049",G.Suresh,G.Suresh,Hareesh Bhumireddy,"Dynamic Colony, Plot Nos32 & 33 P SyNo202/A, Dynamic Colony Madinaguda Village, Serilingamplly Mandal,Ranga Reddy District, Telangana-500049",Reliance Projects & Property Management Services Limited,Telangana,36AAJCR6636B1ZD,Hyderabad
,97,Telangana,Hyderabad,Trends Footwear,TVP8,Pragathi Nagar,Reliance Projects & Property Management Services Limited,36AAJCR6636B1ZD,36,"TRENDS Footware, GOV TULASI,SYNO S169170,171,175,176  BACHUPALLY , PRAGATHINAGAR, HYDERABAD-500090",G.Suresh,G.Suresh,Hareesh Bhumireddy,"TRENDS Footware, GOV TULASI,SYNO S169170,171,175,176  BACHUPALLY , PRAGATHINAGAR, HYDERABAD-500090",Reliance Projects & Property Management Services Limited,Telangana,36AAJCR6636B1ZD,Hyderabad
,98,Telangana,Hyderabad,Trends Women,TX9A,Kukatpally,Reliance Projects & Property Management Services Limited,36AAJCR6636B1ZD,36,Trends Woman Hyderabad Jubilee Hills Premises Bearing No 8 3 231/W7273 Situated at GfKrishna Nagar Cross Road Jubilee Hills Hyderabad Telengana - 500033,G.Suresh,G.Suresh,Hareesh Bhumireddy,Trends Woman Hyderabad Jubilee Hills Premises Bearing No 8 3 231/W7273 Situated at GfKrishna Nagar Cross Road Jubilee Hills Hyderabad Telengana - 500033,Reliance Projects & Property Management Services Limited,Telangana,36AAJCR6636B1ZD,Hyderabad
,99,Telangana,Hyderabad,Kalanikethan,TY5N,Ameerpet,Reliance Projects & Property Management Services Limited,36AAJCR6636B1ZD,36,"KFPL Karimnagar VRK Silks,Reliance Retail Limited,Municipal No 4 1 1 And 4 1 1/A,Swaran Street Osmanpura,Sawaranstree Karimnagar-505001",G.Suresh,G.Suresh,Hareesh Bhumireddy,"KFPL Karimnagar VRK Silks,Reliance Retail Limited,Municipal No 4 1 1 And 4 1 1/A,Swaran Street Osmanpura,Sawaranstree Karimnagar-505001",Reliance Projects & Property Management Services Limited,Telangana,36AAJCR6636B1ZD,Hyderabad
,100,Telangana,Hyderabad,Trends,TZ56,Sanath nagar Sky mall,Reliance Projects & Property Management Services Limited,36AAJCR6636B1ZD,36,Reliance Projects & Property Management Services Limited TZ56\ RRL TRENDS HYDERABAD M NO 7-2-1735/4/1 PLOT NO 4 SY NO 60/9 FATEH NAGAR VILLAGE SANATHNAGAR HYDERABAD Telangana-500042,G.Suresh,G.Suresh,Hareesh Bhumireddy,Reliance Projects & Property Management Services Limited TZ56\ RRL TRENDS HYDERABAD M NO 7-2-1735/4/1 PLOT NO 4 SY NO 60/9 FATEH NAGAR VILLAGE SANATHNAGAR HYDERABAD Telangana-500042,Reliance Projects & Property Management Services Limited,Telangana,36AAJCR6636B1ZD,Hyderabad
